,ID,Approved
14702,APPJ60558467502,0
14703,APPK80027567616,1
14704,APPL30033273705,1
14705,APPM60299545801,0
14706,APPN10048975922,0
14707,APPO80097076042,1
14708,APPQ20133981213,1
14709,APPR70885804313,0
14710,APPS70946572416,0
14711,APPT80989831528,1
14712,APPU20534351632,1
14713,APPV80387955744,0
14714,APPW40853798807,0
14715,APPX20296097913,1
14716,APPY40488518029,1
14717,APPZ80321252141,0
14718,APPA40701976215,1
14719,APPB20321561333,1
14720,APPC80992387403,1
14721,APPE90170663637,1
14722,APPF40370472707,1
14723,APPG40301104839,0
14724,APPH80499195907,0
14725,APPI30081844014,0
14726,APPJ50130565129,1
14727,APPK50882657246,1
14728,APPL10955563314,0
14729,APPM40847371441,0
14730,APPN50785861512,1
14731,APPO50240055645,1
14732,APPP10645063711,0
14733,APPQ80616425839,1
14734,APPR60664773921,1
14735,APPS60702079016,1
14736,APPU80056056237,1
14737,APPV40672002338,1
14738,APPW10708402447,1
14739,APPX40661876513,1
14740,APPY40836361637,0
14741,APPZ60145101701,0
14742,APPB60187423933,0
14743,APPC20750751007,1
14744,APPD50810345122,1
14745,APPH20332889538,1
14746,APPI90358494644,1
14747,APPJ40393418723,0
14748,APPK90394081834,0
14749,APPL80039582901,0
14750,APPO60938068216,0
14751,APPP90260631335,1
14752,APPQ20900528422,0
14753,APPR20122208537,0
14754,APPT20644249709,0
14755,APPU50656354812,1
14756,APPV50230872931,1
14757,APPW50176952041,1
14758,APPX20625526146,1
14759,APPZ80176306326,1
14760,APPA40972982446,1
14761,APPB60265569542,0
14762,APPC80382697631,1
14763,APPD80338021718,1
14764,APPE80227941836,0
14765,APPF50967609913,1
14766,APPH40249854121,0
14767,APPI20302588239,1
14768,APPJ50843563338,1
14769,APPK10928284434,1
14770,APPL10748747549,0
14771,APPM90020656616,1
14772,APPN50454099727,1
14773,APPO20297747819,1
14774,APPP10204216946,0
14775,APPQ80425526023,0
14776,APPR50594826144,1
14777,APPS20943317203,1
14778,APPU20614666412,0
14779,APPV10073142515,1
14780,APPW80040311624,1
14781,APPX40498249749,1
14782,APPY60678636827,0
14783,APPZ60667608944,0
14784,APPA20359431001,0
14785,APPB20055656118,0
14786,APPC50698741202,0
14787,APPE40798402418,0
14788,APPG10755293642,0
14789,APPH70191836721,1
14790,APPJ90723865905,1
14791,APPK10707824025,0
14792,APPL90176617125,1
14793,APPM90434772247,1
14794,APPO20420671444,0
14795,APPQ60569796644,0
14796,APPR70983112708,0
14797,APPS10566002835,0
14798,APPT90907438924,0
14799,APPU70036775028,1
14800,APPV40553285113,0
14801,APPX70699333346,1
14802,APPY70339961434,0
14803,APPZ10773625523,0
14804,APPA30440557639,1
14805,APPB80435211748,1
14806,APPC70246001811,1
14807,APPE70661353029,1
14808,APPG60723438203,0
14809,APPI20605689403,1
14810,APPJ40532822525,0
14811,APPK80514571634,0
14812,APPL60346082718,0
14813,APPM80795477843,0
14814,APPN40843995901,1
14815,APPO80913221015,0
14816,APPP30944801133,0
14817,APPQ20062686234,1
14818,APPS60153675441,1
14819,APPT10144409539,0
14820,APPU20426148602,0
14821,APPV20422293736,1
14822,APPW30171303838,0
14823,APPX50848924918,1
14824,APPY80499519039,0
14825,APPZ30198687143,1
14826,APPA40061458203,1
14827,APPB30427445327,0
14828,APPD50317684537,0
14829,APPF30902346704,0
14830,APPG10436763849,0
14831,APPH70770638944,0
14832,APPJ60414354103,1
14833,APPK90862153215,0
14834,APPL20294278328,0
14835,APPM60948475412,1
14836,APPN10047281534,1
14837,APPP50501923741,0
14838,APPQ70495572821,0
14839,APPU80138899234,0
14840,APPV10309145344,0
14841,APPX40625018521,1
14842,APPZ20840171722,0
14843,APPB60162481901,0
14844,APPC80134155016,1
14845,APPD60316493134,0
14846,APPE50001567211,0
14847,APPF80833973321,0
14848,APPG30986494436,1
14849,APPH90903283543,1
14850,APPI80343634634,1
14851,APPJ30903801747,1
14852,APPL90215875916,1
14853,APPM60436866038,1
14854,APPN20808799107,0
14855,APPP60865472304,1
14856,APPR70262961527,0
14857,APPS90072246619,0
14858,APPU10806163829,1
14859,APPV30432654928,0
14860,APPW70023716041,1
14861,APPY60663015244,0
14862,APPZ40093312302,0
14863,APPB60598429544,0
14864,APPC10772153636,1
14865,APPF10435829922,0
14866,APPG60273299049,1
14867,APPI20361889211,0
14868,APPJ40156516344,0
14869,APPK90999079401,1
14870,APPL60127006535,0
14871,APPM30100521625,0
14872,APPN50300991746,1
14873,APPO40872747802,1
14874,APPQ30429008036,1
14875,APPR20046546146,1
14876,APPS20728364212,1
14877,APPT20915191312,0
14878,APPU60862355425,0
14879,APPY30035975833,0
14880,APPZ60721197936,0
14881,APPA70864492045,1
14882,APPB10670663143,1
14883,APPD70141021325,1
14884,APPF30414162509,0
14885,APPG30947116629,1
14886,APPH80904792741,1
14887,APPI40304123808,0
14888,APPJ40391685924,1
14889,APPK30005504027,1
14890,APPL30647116102,0
14891,APPM80100905225,1
14892,APPN70643539328,1
14893,APPP20598965506,1
14894,APPQ10251189634,0
14895,APPR40619918746,0
14896,APPT10802703934,0
14897,APPU70337506047,1
14898,APPV80947883118,1
14899,APPW70174168243,1
14900,APPX40540864344,1
14901,APPY60158434438,1
14902,APPZ60332361509,1
14903,APPB80128638706,0
14904,APPC90781389828,1
14905,APPD30534778915,1
14906,APPE50112116021,0
14907,APPF40564004123,0
14908,APPI20927008412,1
14909,APPJ60452938528,0
14910,APPK20643404608,0
14911,APPL70970015734,0
14912,APPM70502911846,1
14913,APPN50472614913,1
14914,APPP80741592127,0
14915,APPQ30865845227,0
14916,APPR60607998337,1
14917,APPS40538714405,1
14918,APPT90009551541,1
14919,APPV40977985745,1
14920,APPX40262328914,0
14921,APPY90524237048,1
14922,APPZ60333164119,0
14923,APPB80875526324,0
14924,APPD40057183514,0
14925,APPE20095388625,0
14926,APPF30587978736,0
14927,APPG10507553801,0
14928,APPH60186583927,1
14929,APPK60390127215,1
14930,APPL70417869313,0
14931,APPM60374344405,0
14932,APPO90554023634,1
14933,APPP20410103745,0
14934,APPQ70442333819,1
14935,APPR20400043937,0
14936,APPS10723963002,1
14937,APPT30647899118,1
14938,APPU70369282216,1
14939,APPW60403058448,1
14940,APPY20931395615,0
14941,APPZ50330578739,1
14942,APPA90571863817,0
14943,APPB40654843907,1
14944,APPC60357721043,1
14945,APPD40148079129,1
14946,APPF80970928327,1
14947,APPG50013199425,1
14948,APPI60251901641,0
14949,APPK80880452819,0
14950,APPL50998729917,0
14951,APPM60237101029,0
14952,APPN60231343108,0
14953,APPO70545444212,1
14954,APPP80113857318,0
14955,APPQ30686942447,0
14956,APPR50297568534,0
14957,APPS90147168645,0
14958,APPU30135253833,0
14959,APPV40577717944,1
14960,APPX60609407123,0
14961,APPZ60177167307,1
14962,APPB80837202501,0
14963,APPC80920742633,0
14964,APPD20194619749,1
14965,APPE70643466835,1
14966,APPG60286412022,0
14967,APPI20047497204,1
14968,APPL40445514532,0
14969,APPM90536426606,1
14970,APPN80273212704,0
14971,APPP10332758944,0
14972,APPQ30184318021,0
14973,APPS70215625212,1
14974,APPT90912091322,0
14975,APPU30127312418,0
14976,APPV60957569549,1
14977,APPW80242738637,1
14978,APPX40388515715,1
14979,APPY80343461828,0
14980,APPZ70431623919,1
14981,APPA80289816027,0
14982,APPB60060185117,0
14983,APPC70786208246,1
14984,APPD30589618319,0
14985,APPE20015873449,0
14986,APPF10250704529,1
14987,APPG60893456609,0
14988,APPH30106696744,1
14989,APPI70781612806,1
14990,APPJ40590444917,0
14991,APPK70641707048,0
14992,APPM40180201246,0
14993,APPN40337784307,1
14994,APPO10093195411,1
14995,APPP70495377528,1
14996,APPS90866733828,1
14997,APPT60313971906,1
14998,APPU60359655043,0
14999,APPV20468475122,1
15000,APPW40750648211,0
15001,APPX10502431331,0
15002,APPZ90582454535,1
15003,APPA60020055646,0
15004,APPB30142538732,1
15005,APPC20889939831,1
15006,APPD40662059903,0
15007,APPF80992466118,0
15008,APPH60681852343,1
15009,APPI70835779409,0
15010,APPJ70662454541,1
15011,APPK20253941632,0
15012,APPM30194106813,1
15013,APPN10060083933,0
15014,APPP40328717116,1
15015,APPQ90179151221,1
15016,APPR40871666303,0
15017,APPS20134124432,0
15018,APPU40326417619,1
15019,APPV50794065737,0
15020,APPW90480111844,0
15021,APPX10509165934,1
15022,APPY50467486044,0
15023,APPZ80258161102,1
15024,APPA90159573222,0
15025,APPB70395841349,1
15026,APPC90341356407,0
15027,APPD30906413522,0
15028,APPE60252062622,1
15029,APPI20163302032,0
15030,APPK50179091202,1
15031,APPM40738643419,0
15032,APPP60113887723,1
15033,APPQ80895948837,1
15034,APPS10247553025,1
15035,APPT20720002113,1
15036,APPU20633322237,1
15037,APPW60517291449,0
15038,APPX70679792506,1
15039,APPY90635124629,0
15040,APPA30864485819,1
15041,APPB40642771912,0
15042,APPC90252169018,1
15043,APPD20209142133,1
15044,APPF80760434312,0
15045,APPG20311954407,0
15046,APPH30376222529,1
15047,APPI90774899639,1
15048,APPJ90580905742,1
15049,APPL50440803924,0
15050,APPM80323647027,1
15051,APPN90738458113,0
15052,APPO60631011205,1
15053,APPP60643235327,1
15054,APPQ30159555445,0
15055,APPR80764547549,1
15056,APPS60770982623,1
15057,APPT50643753733,0
15058,APPV80514901943,1
15059,APPW40290993003,0
15060,APPX50611893114,0
15061,APPB10553559543,1
15062,APPC70667698611,0
15063,APPE90248272811,1
15064,APPG70531207039,0
15065,APPH30858488145,0
15066,APPJ70382391339,1
15067,APPK70545873444,1
15068,APPL90675914512,0
15069,APPM90442715647,0
15070,APPN90978869715,1
15071,APPP20010327928,1
15072,APPQ40947752027,1
15073,APPR60655506145,1
15074,APPS20128359223,0
15075,APPT80894984337,0
15076,APPU90978651412,0
15077,APPW80476537607,0
15078,APPX30669773715,0
15079,APPY30569897837,1
15080,APPA50944542025,0
15081,APPC70405707208,0
15082,APPD90955197323,1
15083,APPE90985974432,1
15084,APPF70903397506,0
15085,APPG60428371615,0
15086,APPH70747348735,0
15087,APPI60282311801,1
15088,APPL80709795142,0
15089,APPM90613551212,1
15090,APPN60155661322,1
15091,APPO20078643424,0
15092,APPP70047712533,1
15093,APPR40976698735,0
15094,APPS60617619823,1
15095,APPV90814301137,0
15096,APPW10985865248,0
15097,APPX80813784305,0
15098,APPZ10544453529,0
15099,APPA50745469645,0
15100,APPB30800511704,0
15101,APPC60805504847,1
15102,APPE20549757002,0
15103,APPF10266275113,1
15104,APPH30403706325,1
15105,APPI20597835444,1
15106,APPL10528006748,0
15107,APPM60604626835,0
15108,APPN50263061908,1
15109,APPO10976562027,1
15110,APPP20782019109,0
15111,APPQ90636649233,0
15112,APPR30339649339,1
15113,APPS50368909408,1
15114,APPT90620098515,1
15115,APPU70818608629,0
15116,APPV30957785705,1
15117,APPW60865537838,0
15118,APPX10143749914,0
15119,APPY70376085027,1
15120,APPZ40163031118,1
15121,APPA50049697248,1
15122,APPC10250037417,0
15123,APPD10316854528,1
15124,APPE30805096622,0
15125,APPF50206633701,1
15126,APPG70335105819,1
15127,APPH80793231904,1
15128,APPI50710415013,1
15129,APPJ50877995117,1
15130,APPK30984121209,1
15131,APPM90480684416,1
15132,APPN80780827525,0
15133,APPO20486734648,0
15134,APPP10665216705,0
15135,APPR80782453926,1
15136,APPS50720198008,0
15137,APPT80911128114,0
15138,APPU50747746214,0
15139,APPV90180199322,0
15140,APPW30594967434,0
15141,APPY30133938615,1
15142,APPZ20265186708,1
15143,APPA60459107818,0
15144,APPC70983936011,0
15145,APPD60344072128,1
15146,APPE90752111231,0
15147,APPF80791686309,1
15148,APPI20192241603,1
15149,APPJ50960823716,1
15150,APPM30736882046,0
15151,APPN20943485128,1
15152,APPO50476956224,1
15153,APPP40218409302,0
15154,APPQ30105694422,0
15155,APPR40564581523,1
15156,APPS20444121618,0
15157,APPT90293067726,0
15158,APPU20962931805,0
15159,APPV20192346929,1
15160,APPW40073217038,0
15161,APPX30310955143,0
15162,APPY80627405248,0
15163,APPZ90293033321,1
15164,APPB10905931539,0
15165,APPC20997643643,1
15166,APPD10988249744,0
15167,APPE10894986828,0
15168,APPF40304921924,0
15169,APPG90329076014,0
15170,APPH60291316104,1
15171,APPI20951616216,0
15172,APPJ10773604322,0
15173,APPL50232244506,1
15174,APPM90379847641,1
15175,APPN30154855719,1
15176,APPO70197103841,0
15177,APPP40022129931,1
15178,APPQ40523326018,1
15179,APPS20238819239,1
15180,APPT90680216344,1
15181,APPU30700539403,0
15182,APPV40969006504,0
15183,APPW90643625616,0
15184,APPY60106319839,1
15185,APPA30210691039,0
15186,APPB20410409138,0
15187,APPD30088823334,0
15188,APPE70875255422,1
15189,APPF60295085511,0
15190,APPG30099809603,0
15191,APPH20374711734,1
15192,APPJ20180929917,0
15193,APPK30408348047,0
15194,APPL60469366132,0
15195,APPM80448831222,1
15196,APPN30114226345,1
15197,APPP30851607531,0
15198,APPQ50481908608,1
15199,APPR30741795729,1
15200,APPT40842407944,1
15201,APPV60414647106,1
15202,APPW60816702246,1
15203,APPX60669049315,0
15204,APPY50438896439,0
15205,APPZ90283396523,0
15206,APPA10223447607,0
15207,APPB40436676717,0
15208,APPE30013809019,1
15209,APPF20012938135,1
15210,APPG60563982234,0
15211,APPH30611181309,1
15212,APPI50165794412,1
15213,APPJ70142146517,0
15214,APPK60527806631,0
15215,APPL90548525706,1
15216,APPM60671368849,1
15217,APPN10102937909,1
15218,APPO40229045046,0
15219,APPP10823704106,0
15220,APPQ90718855223,1
15221,APPT40517827548,0
15222,APPU40844611607,0
15223,APPV20373529717,1
15224,APPW20283159828,0
15225,APPX90175962904,0
15226,APPY10367589019,1
15227,APPC30080651418,1
15228,APPD60579699549,1
15229,APPF50298197701,0
15230,APPI60737105018,0
15231,APPJ10486792142,0
15232,APPM80154601414,1
15233,APPN20696944506,1
15234,APPO10560423616,0
15235,APPP20756195735,0
15236,APPQ70431345827,0
15237,APPR10456866906,1
15238,APPS90854332028,1
15239,APPU20845804206,1
15240,APPV20642808314,1
15241,APPX20839445525,0
15242,APPY10471789641,0
15243,APPA50891982847,1
15244,APPB20581427917,1
15245,APPC70564964026,0
15246,APPD80597368147,1
15247,APPE50110654204,0
15248,APPF90543573311,0
15249,APPG60121418445,1
15250,APPH70009019518,1
15251,APPI40451892622,0
15252,APPJ80218433711,1
15253,APPK90228539814,0
15254,APPM50485031005,1
15255,APPN70927226143,1
15256,APPO90869258206,1
15257,APPP70914711321,1
15258,APPQ70890375425,0
15259,APPS50059491642,0
15260,APPV10256264939,1
15261,APPW30282893039,0
15262,APPX30742224112,0
15263,APPZ30119166344,1
15264,APPA10977112414,1
15265,APPC30808665606,1
15266,APPE10109814805,1
15267,APPF50971999912,1
15268,APPG40810269018,1
15269,APPH20565935108,1
15270,APPI70574607212,1
15271,APPJ50554803338,1
15272,APPM60510448636,0
15273,APPN30627166707,1
15274,APPO50275974832,1
15275,APPP10935351927,1
15276,APPQ40264518019,1
15277,APPR40390218129,0
15278,APPS60336284234,1
15279,APPT10457489301,0
15280,APPV80528673543,0
15281,APPW60190323643,0
15282,APPX90048428727,0
15283,APPY60620791813,1
15284,APPZ50561563945,1
15285,APPA50054495005,0
15286,APPB90728305102,0
15287,APPC30157401216,0
15288,APPD40261287329,1
15289,APPE90566601431,0
15290,APPF70081277522,1
15291,APPG20039425632,0
15292,APPI80157914807,1
15293,APPJ60750928911,0
15294,APPK70933461029,1
15295,APPL10671119126,0
15296,APPM30642538216,1
15297,APPN90498183349,0
15298,APPO20040796424,1
15299,APPP40370129547,0
15300,APPQ70154647614,1
15301,APPR80215637719,1
15302,APPS10123207833,1
15303,APPT50449129936,0
15304,APPU60596726001,0
15305,APPV60685857128,0
15306,APPW10455884209,1
15307,APPX70633942339,0
15308,APPY60273906419,1
15309,APPZ60246373529,0
15310,APPC70406077823,0
15311,APPD50340398908,0
15312,APPE10632002017,1
15313,APPF90552271135,0
15314,APPG50425488218,0
15315,APPH30110164319,0
15316,APPI30688345435,1
15317,APPJ50479423509,1
15318,APPK50725982622,1
15319,APPL90801225732,0
15320,APPM70418403818,1
15321,APPN70909458949,1
15322,APPP60361807111,0
15323,APPQ50549795214,0
15324,APPR10692004327,1
15325,APPS80975625408,0
15326,APPU60278521613,0
15327,APPV60714227708,0
15328,APPW50444043802,0
15329,APPY60653408045,0
15330,APPZ40928166124,0
15331,APPB10649384347,0
15332,APPC70095646418,1
15333,APPD20585697501,0
15334,APPE30541221616,1
15335,APPF50445722723,1
15336,APPG50014662849,0
15337,APPH50727745949,1
15338,APPI90684821002,0
15339,APPJ50854033117,1
15340,APPM80748132412,1
15341,APPN30331897537,0
15342,APPO40804804617,0
15343,APPP80682737726,0
15344,APPR20370143941,1
15345,APPS30692954013,1
15346,APPT90046632149,1
15347,APPU50998749206,1
15348,APPV20968609327,1
15349,APPW90142184437,1
15350,APPY30037408613,0
15351,APPZ60743909721,1
15352,APPB60130752947,0
15353,APPC60785591012,1
15354,APPE20072563207,1
15355,APPF60481843328,0
15356,APPG80919883433,0
15357,APPH60814627505,0
15358,APPI30631867626,1
15359,APPJ80262619736,0
15360,APPK70385097821,1
15361,APPL70896844906,0
15362,APPM50138223012,0
15363,APPN30815805144,1
15364,APPO30942683238,1
15365,APPP80439943342,1
15366,APPQ90154963415,0
15367,APPR10825538508,0
15368,APPS30218257613,1
15369,APPU90651241818,1
15370,APPV60618534923,0
15371,APPW10630217027,1
15372,APPY50419265226,1
15373,APPB50887211526,1
15374,APPC50129922635,0
15375,APPD40008966729,1
15376,APPE80944534839,1
15377,APPF60997215906,1
15378,APPG10817788023,1
15379,APPH90716524107,0
15380,APPI50646402217,0
15381,APPJ10973948307,1
15382,APPM50299637644,0
15383,APPN60328368722,0
15384,APPO70648628827,1
15385,APPQ30890428013,1
15386,APPR60737347136,1
15387,APPS10508415211,0
15388,APPT20466057303,0
15389,APPU70146981425,1
15390,APPV80156464536,1
15391,APPW50882732609,0
15392,APPX20817716733,0
15393,APPY40220257831,1
15394,APPZ20621904913,1
15395,APPA50553092019,1
15396,APPB80191041105,1
15397,APPC60239856203,1
15398,APPD20485132315,0
15399,APPF80141397539,0
15400,APPH60841018742,1
15401,APPK30316962026,1
15402,APPL80694772133,0
15403,APPN10724754343,1
15404,APPO40667844423,0
15405,APPP10021814508,1
15406,APPQ30695341631,0
15407,APPR30094839749,0
15408,APPT70074692923,0
15409,APPU50383329037,1
15410,APPV90264879139,1
15411,APPW10454032249,0
15412,APPY60162126413,0
15413,APPZ80192789549,0
15414,APPA90624145618,0
15415,APPB10741743705,1
15416,APPC60840459831,0
15417,APPD30864099911,0
15418,APPE10945265002,1
15419,APPF80472214118,1
15420,APPG80727562247,0
15421,APPH40044305344,0
15422,APPI20266089442,1
15423,APPJ50404584523,1
15424,APPK60961718643,0
15425,APPM60317152802,0
15426,APPN30028001927,1
15427,APPO50900001035,1
15428,APPP20085328147,1
15429,APPQ90171894209,0
15430,APPR60125974333,1
15431,APPS50440916435,0
15432,APPU50957399649,0
15433,APPW90674997824,1
15434,APPY50642879036,1
15435,APPZ40956914115,1
15436,APPA90693528246,1
15437,APPB20188667306,1
15438,APPC50862493435,1
15439,APPE60091205601,0
15440,APPF10307934714,0
15441,APPG50181652825,1
15442,APPH10754147926,0
15443,APPI30908327004,1
15444,APPJ20281547117,0
15445,APPK40642321225,0
15446,APPL40539223339,0
15447,APPM40494169415,0
15448,APPO20387221637,1
15449,APPQ80558057846,1
15450,APPR40446315913,1
15451,APPT40466616129,0
15452,APPV20959557315,0
15453,APPY40404889644,1
15454,APPZ60981066741,0
15455,APPA40591903826,1
15456,APPB40463339945,1
15457,APPE90045232208,1
15458,APPF70634804323,0
15459,APPG80199323433,1
15460,APPI20892038638,0
15461,APPJ90843669741,1
15462,APPL50321086919,0
15463,APPM40170588048,0
15464,APPN60445869106,0
15465,APPO30276347205,1
15466,APPP20950241333,0
15467,APPQ10403376421,0
15468,APPS30245899611,1
15469,APPT50029036736,0
15470,APPU20149698809,1
15471,APPW90396788027,0
15472,APPX30266409102,0
15473,APPZ80419586316,0
15474,APPA90466834443,1
15475,APPB40358791536,0
15476,APPC10973399623,1
15477,APPE30711887807,0
15478,APPG90019954034,0
15479,APPH10590699131,1
15480,APPI80290094241,1
15481,APPJ30902124313,1
15482,APPK60565008421,1
15483,APPL90052931505,1
15484,APPN40855074712,1
15485,APPO70746289826,0
15486,APPP70112302934,1
15487,APPQ80769547007,1
15488,APPR60291953146,1
15489,APPU20312421433,0
15490,APPV30503262542,1
15491,APPX50703181705,0
15492,APPY40627791829,1
15493,APPZ30311841927,1
15494,APPA80679744032,0
15495,APPB10647551115,1
15496,APPC40587234227,1
15497,APPG70219937603,1
15498,APPH20845184701,0
15499,APPI70903836816,0
15500,APPJ90459734937,1
15501,APPL30919311138,1
15502,APPN40078992318,1
15503,APPO10191497442,1
15504,APPP30769092529,0
15505,APPR50431803749,0
15506,APPS80809116815,0
15507,APPT80440747925,0
15508,APPU80004625027,0
15509,APPW10690038219,0
15510,APPY90346369423,1
15511,APPZ20973502533,0
15512,APPA60006731602,1
15513,APPB90979556711,1
15514,APPC40348434832,0
15515,APPE60614291008,1
15516,APPF80684291119,0
15517,APPG30775612205,1
15518,APPH70286914312,1
15519,APPK40236727634,1
15520,APPL70871633747,1
15521,APPM20611928825,1
15522,APPN40874717946,1
15523,APPO90268744038,0
15524,APPP80867418106,0
15525,APPR30856963345,0
15526,APPS50714056408,1
15527,APPU10527044648,1
15528,APPV20373749705,1
15529,APPW60236167815,1
15530,APPX10063824909,1
15531,APPZ90185964139,0
15532,APPB20050072338,1
15533,APPD50854323546,0
15534,APPE70385935619,0
15535,APPF60613912728,1
15536,APPG70514281829,1
15537,APPH90625937908,0
15538,APPI80191157031,0
15539,APPK40076689218,0
15540,APPM70861382424,0
15541,APPN40638608548,0
15542,APPO30628924649,1
15543,APPP50623653708,1
15544,APPQ60940977822,0
15545,APPR80494663948,0
15546,APPS40004607045,1
15547,APPT80688744136,1
15548,APPU60038787244,0
15549,APPW80966131428,1
15550,APPX10868016503,0
15551,APPY20626562637,0
15552,APPZ80648859707,1
15553,APPB20834988916,0
15554,APPD10174402146,0
15555,APPE70865836224,0
15556,APPI60935809601,1
15557,APPK20462535825,1
15558,APPM50654484005,1
15559,APPN30029725112,1
15560,APPO80246168227,0
15561,APPP10371823339,1
15562,APPQ40617867433,0
15563,APPS20257349602,1
15564,APPT50890844721,1
15565,APPV10585803911,1
15566,APPW30336357029,0
15567,APPX10316483122,1
15568,APPY20193628238,0
15569,APPZ40874914304,1
15570,APPB10796258501,0
15571,APPD20081623734,1
15572,APPE70703785847,1
15573,APPF70764625941,0
15574,APPG20061976042,0
15575,APPH80788144127,1
15576,APPI70085528201,0
15577,APPK60187996429,0
15578,APPL60883448549,0
15579,APPM60486294615,0
15580,APPN40127723705,1
15581,APPO60108676846,0
15582,APPP70318937907,0
15583,APPQ10881292032,1
15584,APPR50842142119,0
15585,APPS70370009225,0
15586,APPT20824097314,0
15587,APPW60623583635,1
15588,APPX60385943726,0
15589,APPY90483018813,1
15590,APPZ50492902907,1
15591,APPC10811207233,1
15592,APPE30516496443,0
15593,APPG10705108623,0
15594,APPH90078268703,0
15595,APPI30009436836,1
15596,APPJ10875309943,0
15597,APPK40095581037,0
15598,APPL50998071147,0
15599,APPM40439406203,1
15600,APPN90460767332,0
15601,APPQ50461324638,0
15602,APPR30347716713,1
15603,APPU10571318035,1
15604,APPV30159368112,0
15605,APPW70270857248,1
15606,APPY70940851405,0
15607,APPZ40739615538,0
15608,APPB30325158723,0
15609,APPC40235235836,1
15610,APPD40457377913,0
15611,APPE90595795035,0
15612,APPF30423653137,1
15613,APPG50813834242,1
15614,APPH90107348302,0
15615,APPI80854068419,1
15616,APPJ50518709537,1
15617,APPK70919794634,1
15618,APPL40602807721,0
15619,APPN40142016917,0
15620,APPP90759255144,0
15621,APPQ10470761215,0
15622,APPS30091043427,1
15623,APPU80090036605,1
15624,APPW20155649839,1
15625,APPX40244203918,1
15626,APPY20742765026,0
15627,APPA60515283234,0
15628,APPC50733829419,0
15629,APPD70702859507,1
15630,APPE70383393622,1
15631,APPF30409155706,1
15632,APPG30275842815,0
15633,APPH60133001948,0
15634,APPI10582226029,0
15635,APPJ80192226142,1
15636,APPK30363826218,1
15637,APPM10744607427,0
15638,APPN30898374512,1
15639,APPP60162487729,0
15640,APPQ60230046842,0
15641,APPR60022306914,0
15642,APPS20924444028,0
15643,APPT60653296133,0
15644,APPV90165202349,1
15645,APPW90593177417,0
15646,APPX50834496518,1
15647,APPY40214131643,0
15648,APPA90209252816,0
15649,APPC60079028025,0
15650,APPD30980766137,0
15651,APPE90481001245,0
15652,APPF10906881318,0
15653,APPH90687664549,0
15654,APPI30440735613,0
15655,APPJ20349836711,1
15656,APPK20377613829,1
15657,APPN30711818108,0
15658,APPQ50688488431,1
15659,APPR90685585532,1
15660,APPS30626464646,0
15661,APPT40584179702,0
15662,APPU70193784829,1
15663,APPW10742349006,1
15664,APPX20601595115,1
15665,APPY50274035238,0
15666,APPZ40268357347,1
15667,APPA80731663408,1
15668,APPB30384449519,1
15669,APPC50001294616,0
15670,APPD40245472724,1
15671,APPG80399482028,0
15672,APPH20545462139,0
15673,APPI20396811202,1
15674,APPJ80889689303,0
15675,APPK70411622426,1
15676,APPL30987186547,0
15677,APPM20934192605,1
15678,APPN40608901718,1
15679,APPQ90857898012,0
15680,APPR10779734147,0
15681,APPS90703483225,0
15682,APPT20046312313,0
15683,APPV40008556535,1
15684,APPW70789762633,1
15685,APPY90555702806,0
15686,APPZ20905403921,0
15687,APPA50318965033,0
15688,APPB80442559119,0
15689,APPC50117346239,0
15690,APPE60182914438,0
15691,APPF30720054544,1
15692,APPG90283768609,1
15693,APPI70217984806,1
15694,APPJ80089609913,1
15695,APPK10958826037,1
15696,APPL70212632144,0
15697,APPM90085083227,0
15698,APPO30986489425,1
15699,APPP20963138524,1
15700,APPQ20492755629,1
15701,APPR30348801725,1
15702,APPS90701816828,0
15703,APPU60310118023,0
15704,APPV60484895123,1
15705,APPW50897617226,0
15706,APPX20620283303,1
15707,APPZ80424307537,1
15708,APPB50359272726,0
15709,APPD10772007945,0
15710,APPE80277233026,1
15711,APPF90606288127,1
15712,APPG30180101232,1
15713,APPH60751437308,0
15714,APPI80520946426,0
15715,APPJ30989441503,0
15716,APPK90452149626,0
15717,APPL40725553713,0
15718,APPM50423817822,0
15719,APPN50848897937,0
15720,APPR60272471303,0
15721,APPT10043099528,0
15722,APPU70909754609,0
15723,APPV10765858741,0
15724,APPW80780676844,0
15725,APPX20177589938,1
15726,APPY30638345029,1
15727,APPZ80024727105,0
15728,APPA70897104215,0
15729,APPC40261121444,1
15730,APPD60362411527,1
15731,APPE90172877637,0
15732,APPF30831965738,1
15733,APPG70426827817,1
15734,APPH50931447909,0
15735,APPI10125216039,1
15736,APPJ50202112104,1
15737,APPK10071545246,0
15738,APPM70554142441,1
15739,APPN70200991516,0
15740,APPO20393976624,0
15741,APPP60068918735,0
15742,APPQ10009307818,0
15743,APPR40396066943,0
15744,APPS20876779043,1
15745,APPT90083504102,0
15746,APPU80929445223,1
15747,APPV60364303331,1
15748,APPW90171192428,0
15749,APPX20877469542,0
15750,APPZ10601477741,1
15751,APPB50124658931,0
15752,APPC60154967041,0
15753,APPE40548317222,0
15754,APPF80523576308,1
15755,APPG50190564424,1
15756,APPH50145701513,1
15757,APPI60552276622,1
15758,APPJ40942238745,0
15759,APPK60062887804,0
15760,APPL90660746914,1
15761,APPM60272383025,1
15762,APPN90760161143,0
15763,APPO20714266243,0
15764,APPQ10775956412,1
15765,APPR10018159509,1
15766,APPS50974209613,1
15767,APPU20977137812,1
